interactionID	basisOfRecord	sourceTaxonId	sourceTaxonName	sourceFamilyName	sourceCommonName	sourceSexName	sourceSexID	interactionTypeId	isNegated	interactionTypeName	targetBodyPartName	targetBodyPartId	experimentalConditionName	experimentalConditionId	targetTaxonId	targetTaxonName	targetFamilyName	targetCommonName	country	stateProvince	county	verbatimLocality	localityId	locality	habitat	decimalLatitude	decimalLongitude	minimumElevationInMeters	maximumElevationInMeters	verbatimEventDate	eventDate	eventTime	referenceDoi	referenceCitation	referenceType	primarySource	enteredBy	notes
114	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=758140	Dialictus cabrilli	Halictidae				http://purl.obolibrary.org/obo/RO_0002622		collected on flowers	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/5699911	Malacothrix implicata	Asteraceae	cliff aster	United States	California	Santa Barbara	San Miguel Island		San Miguel Island						Jul-37	1937-07-00		10.1155/1985/58949	"Miller, Scott & Davis, W.. (1985). Insects Associated With the Flowers of Two Species of Malacothrix(Asteraceae) on San Miguel Island, California. Psyche: A Journal of Entomology. 92. 10.1155/1985/58949. "	journal article	FALSE	Elaine Tan	
115	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=758826	Dialictus miguelensis	Halictidae				http://purl.obolibrary.org/obo/RO_0002622		collected on flowers	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/5387217	Malacothrix incana	Asteraceae	dunedelion	United States	California	Santa Barbara	San Miguel Island		San Miguel Island						May-84	1984-05-00		10.1155/1985/58949	"Miller, Scott & Davis, W.. (1985). Insects Associated With the Flowers of Two Species of Malacothrix(Asteraceae) on San Miguel Island, California. Psyche: A Journal of Entomology. 92. 10.1155/1985/58949. "	journal article	TRUE	Elaine Tan	
116	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=759039	Dialictus perichlarus	Halictidae				http://purl.obolibrary.org/obo/RO_0002622		collected on flowers	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/5387217	Malacothrix incana	Asteraceae	dunedelion	United States	California	Santa Barbara	San Miguel Island		San Miguel Island						May-84	1984-05-00		10.1155/1985/58949	"Miller, Scott & Davis, W.. (1985). Insects Associated With the Flowers of Two Species of Malacothrix(Asteraceae) on San Miguel Island, California. Psyche: A Journal of Entomology. 92. 10.1155/1985/58949. "	journal article	TRUE	Elaine Tan	
117	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=759039	Dialictus perichlarus	Halictidae				http://purl.obolibrary.org/obo/RO_0002622		collected on flowers	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/5699911	Malacothrix implicata	Asteraceae	cliff aster	United States	California	Santa Barbara	San Miguel Island		San Miguel Island						May-84	1984-05-00		10.1155/1985/58949	"Miller, Scott & Davis, W.. (1985). Insects Associated With the Flowers of Two Species of Malacothrix(Asteraceae) on San Miguel Island, California. Psyche: A Journal of Entomology. 92. 10.1155/1985/58949. "	journal article	TRUE	Elaine Tan	
118	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=699669	Anthidium palliventre	Megachilidae	Pacific wool-carder bee			http://purl.obolibrary.org/obo/RO_0002622		collected on flowers	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226		Malacothrix incana x implicata	Asteraceae		United States	California	Santa Barbara	San Miguel Island		San Miguel Island						May-84	1984-05-00		10.1155/1985/58949	"Miller, Scott & Davis, W.. (1985). Insects Associated With the Flowers of Two Species of Malacothrix(Asteraceae) on San Miguel Island, California. Psyche: A Journal of Entomology. 92. 10.1155/1985/58949. "	journal article	TRUE	Elaine Tan	
119	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=694555	Hypochrotaenia formula	Apidae				http://purl.obolibrary.org/obo/RO_0002622		collected on flowers	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/5387217	Malacothrix incana	Asteraceae	dunedelion	United States	California	Ventura	San Nicolas Island; east of Corral Harbor		San Nicolas Island; east of Corral Harbor	from plants on stabilized sand dunes			20	20	11 and 31 May 1984	1984-05-11		10.1155/1985/58949	"Miller, Scott & Davis, W.. (1985). Insects Associated With the Flowers of Two Species of Malacothrix(Asteraceae) on San Miguel Island, California. Psyche: A Journal of Entomology. 92. 10.1155/1985/58949. "	journal article	TRUE	Elaine Tan	
120	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757559	Agapostemon texanus	Halictidae	ultra-green sweat bee			http://purl.obolibrary.org/obo/RO_0002622		collected on flowers	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/5387217	Malacothrix incana	Asteraceae	dunedelion	United States	California	Ventura	San Nicolas Island; east of Corral Harbor		San Nicolas Island; east of Corral Harbor	from plants on stabilized sand dunes			20	20	11 and 31 May 1984	1984-05-11		10.1155/1985/58949	"Miller, Scott & Davis, W.. (1985). Insects Associated With the Flowers of Two Species of Malacothrix(Asteraceae) on San Miguel Island, California. Psyche: A Journal of Entomology. 92. 10.1155/1985/58949. "	journal article	TRUE	Elaine Tan	
121	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757559	Agapostemon texanus	Halictidae	ultra-green sweat bee			http://purl.obolibrary.org/obo/RO_0002622		collected on flowers	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226		Malacothrix incana x polycephala	Asteraceae		United States	California	Ventura	San Nicolas Island; east of Corral Harbor		San Nicolas Island; east of Corral Harbor	from plants on stabilized sand dunes			20	20	11 and 31 May 1984	1984-05-11		10.1155/1985/58949	"Miller, Scott & Davis, W.. (1985). Insects Associated With the Flowers of Two Species of Malacothrix(Asteraceae) on San Miguel Island, California. Psyche: A Journal of Entomology. 92. 10.1155/1985/58949. "	journal article	TRUE	Elaine Tan	
122	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=758792	Dialictus megastictum	Halictidae				http://purl.obolibrary.org/obo/RO_0002622		collected on flowers	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/5387217	Malacothrix incana	Asteraceae	dunedelion	United States	California	Ventura	San Nicolas Island; east of Corral Harbor		San Nicolas Island; east of Corral Harbor	from plants on stabilized sand dunes			20	20	11 and 31 May 1984	1984-05-11		10.1155/1985/58949	"Miller, Scott & Davis, W.. (1985). Insects Associated With the Flowers of Two Species of Malacothrix(Asteraceae) on San Miguel Island, California. Psyche: A Journal of Entomology. 92. 10.1155/1985/58949. "	journal article	TRUE	Elaine Tan	
123	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=758792	Dialictus megastictum	Halictidae				http://purl.obolibrary.org/obo/RO_0002622		collected on flowers	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226		Malacothrix incana x polycephala	Asteraceae		United States	California	Ventura	San Nicolas Island; east of Corral Harbor		San Nicolas Island; east of Corral Harbor	from plants on stabilized sand dunes			20	20	11 and 31 May 1984	1984-05-11		10.1155/1985/58949	"Miller, Scott & Davis, W.. (1985). Insects Associated With the Flowers of Two Species of Malacothrix(Asteraceae) on San Miguel Island, California. Psyche: A Journal of Entomology. 92. 10.1155/1985/58949. "	journal article	TRUE	Elaine Tan	
124	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=758647	Evylaeus kincaidii	Halictidae				http://purl.obolibrary.org/obo/RO_0002622		collected on flowers	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/5387217	Malacothrix incana	Asteraceae	dunedelion	United States	California	Ventura	San Nicolas Island; east of Corral Harbor		San Nicolas Island; east of Corral Harbor	from plants on stabilized sand dunes			20	20	11 and 31 May 1984	1984-05-11		10.1155/1985/58949	"Miller, Scott & Davis, W.. (1985). Insects Associated With the Flowers of Two Species of Malacothrix(Asteraceae) on San Miguel Island, California. Psyche: A Journal of Entomology. 92. 10.1155/1985/58949. "	journal article	TRUE	Elaine Tan	
125	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=758647	Evylaeus kincaidii	Halictidae				http://purl.obolibrary.org/obo/RO_0002622		collected on flowers	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226		Malacothrix incana x polycephala	Asteraceae		United States	California	Ventura	San Nicolas Island; east of Corral Harbor		San Nicolas Island; east of Corral Harbor	from plants on stabilized sand dunes			20	20	11 and 31 May 1984	1984-05-11		10.1155/1985/58949	"Miller, Scott & Davis, W.. (1985). Insects Associated With the Flowers of Two Species of Malacothrix(Asteraceae) on San Miguel Island, California. Psyche: A Journal of Entomology. 92. 10.1155/1985/58949. "	journal article	TRUE	Elaine Tan	
126	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757556	Agapostemon sericeus	Halictidae				http://purl.obolibrary.org/obo/RO_0002445		parasitized by	nest	http://purl.obolibrary.org/obo/ENVO_00005803	lawn	http://purl.obolibrary.org/obo/ENVO_00005756	https://www.gbif.org/species/1343377	Nomada articulata	Apidae	cuckoo bee	United States	New York	Tompkins	Ithaca; Cornell University campus		Ithaca; Cornell University campus	lawn					"late May to July 1974, 1977, 1978, 1980"				"Eickwort, G. C. (1981). Aspects of the Nesting Biology of Five Nearctic Species of Agapostemon (Hymenoptera: Halictidae).ÊJournal of the Kansas Entomological Society,Ê54(2), 337–351. Retrieved from www.jstor.org/stable/25084166"	journal article	TRUE	Elaine Tan	
127	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757556	Agapostemon sericeus	Halictidae				http://purl.obolibrary.org/obo/RO_0002445		nest containing	nest	http://purl.obolibrary.org/obo/ENVO_00005803	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=760061	Sphecodes persimilis	Halictidae		United States	New York	Westchester	Lewisboro		Lewisboro						October 1 1967	1967-10-01			"Eickwort, G. C. (1981). Aspects of the Nesting Biology of Five Nearctic Species of Agapostemon (Hymenoptera: Halictidae).ÊJournal of the Kansas Entomological Society,Ê54(2), 337–351. Retrieved from www.jstor.org/stable/25084166"	journal article	TRUE	Elaine Tan	M. Favreau personal communication to authors of paper
128	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757556	Agapostemon sericeus	Halictidae				http://purl.obolibrary.org/obo/RO_0008505		burrow usurpation by	nest	http://purl.obolibrary.org/obo/ENVO_00005803	lawn	http://purl.obolibrary.org/obo/ENVO_00005756	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=654327	Andrena imitatrix	Andrenidae		United States	New York	Tompkins	Ithaca; Cornell University campus		Ithaca; Cornell University campus	lawn					June 23 1978	1978-06-23			"Eickwort, G. C. (1981). Aspects of the Nesting Biology of Five Nearctic Species of Agapostemon (Hymenoptera: Halictidae).ÊJournal of the Kansas Entomological Society,Ê54(2), 337–351. Retrieved from www.jstor.org/stable/25084166"	journal article	TRUE	Elaine Tan	
129	literatureRecord	https://www.gbif.org/species/2181939	Sancassania	Acaridae				http://purl.obolibrary.org/obo/RO_0008506		feeding on mold in nest of	nest	http://purl.obolibrary.org/obo/ENVO_00005803	lawn	http://purl.obolibrary.org/obo/ENVO_00005756	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757556	Agapostemon sericeus	Halictidae		United States	New York	Tompkins	Ithaca; Cornell University campus		Ithaca; Cornell University campus	lawn					"late May to July 1974, 1977, 1978, 1980"				"Eickwort, G. C. (1981). Aspects of the Nesting Biology of Five Nearctic Species of Agapostemon (Hymenoptera: Halictidae).ÊJournal of the Kansas Entomological Society,Ê54(2), 337–351. Retrieved from www.jstor.org/stable/25084166"	journal article	TRUE	Elaine Tan	
130	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757522	Agapostemon angelicus	Halictidae		male	http://purl.obolibrary.org/obo/FBcv_0000333	http://purl.obolibrary.org/obo/RO_0008505		burrow usurpation by	nest	http://purl.obolibrary.org/obo/ENVO_00005803	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757548	Agapostemon cockerelli	Halictidae		United States	Arizona	Cochise	19 km southwest of Apache		19 km southwest of Apache				1400	1400	7 or 9 August 1972	1972-08-07			"Eickwort, G. C. (1981). Aspects of the Nesting Biology of Five Nearctic Species of Agapostemon (Hymenoptera: Halictidae).ÊJournal of the Kansas Entomological Society,Ê54(2), 337–351. Retrieved from www.jstor.org/stable/25084166"	journal article	TRUE	Elaine Tan	larva of source specimen reared from nest tended by female adult target specimen
131	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757522	Agapostemon angelicus	Halictidae		female	http://purl.obolibrary.org/obo/FBcv_0000334	http://purl.obolibrary.org/obo/RO_0008505		burrow usurpation by	nest	http://purl.obolibrary.org/obo/ENVO_00005803	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757548	Agapostemon cockerelli	Halictidae		United States	Arizona	Cochise	19 km southwest of Apache		19 km southwest of Apache				1400	1400	7 or 9 August 1972	1972-08-07			"Eickwort, G. C. (1981). Aspects of the Nesting Biology of Five Nearctic Species of Agapostemon (Hymenoptera: Halictidae).ÊJournal of the Kansas Entomological Society,Ê54(2), 337–351. Retrieved from www.jstor.org/stable/25084166"	journal article	TRUE	Elaine Tan	larva of source specimen reared from nest tended by female adult target specimen
132	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757559	Agapostemon texanus	Halictidae				http://purl.obolibrary.org/obo/RO_0002445		parasitized by	nest	http://purl.obolibrary.org/obo/ENVO_00005803	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=694555	Nomada formula	Apidae	cuckoo bee	United States	California	Contra Costa	San Pablo Reservoir; outside entrance gate		San Pablo Reservoir; outside entrance gate	dirt road					24 and 25 September 1975	1975-09-24			"Eickwort, G. C. (1981). Aspects of the Nesting Biology of Five Nearctic Species of Agapostemon (Hymenoptera: Halictidae).ÊJournal of the Kansas Entomological Society,Ê54(2), 337–351. Retrieved from www.jstor.org/stable/25084166"	journal article	FALSE	Elaine Tan	originally reported in Eickwort and Abrams (1980)
133	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757559	Agapostemon texanus	Halictidae		female	http://purl.obolibrary.org/obo/FBcv_0000334	http://purl.obolibrary.org/obo/RO_0008506		nesting within nest aggregation of	nest	http://purl.obolibrary.org/obo/ENVO_00005803	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757728	Halictus farinosus	Halictidae		United States	California	Yolo	Davis; University of California campus		Davis; University of California campus	bordering creek					9-May-79	1979-05-09			"Eickwort, G. C. (1981). Aspects of the Nesting Biology of Five Nearctic Species of Agapostemon (Hymenoptera: Halictidae).ÊJournal of the Kansas Entomological Society,Ê54(2), 337–351. Retrieved from www.jstor.org/stable/25084166"	journal article	TRUE	Elaine Tan	
134	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757522	Agapostemon angelicus	Halictidae				http://purl.obolibrary.org/obo/RO_0008506		nesting on outskirts of aggregation of	nest	http://purl.obolibrary.org/obo/ENVO_00005803	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=699106	Diadasia australis	Apidae		United States	Colorado										1934	1934-00-00			"Eickwort, G. C. (1981). Aspects of the Nesting Biology of Five Nearctic Species of Agapostemon (Hymenoptera: Halictidae).ÊJournal of the Kansas Entomological Society,Ê54(2), 337–351. Retrieved from www.jstor.org/stable/25084166"	journal article	FALSE	Elaine Tan	originally recorded in Cockerell (1934)
135	literatureRecord	https://www.gbif.org/species/4661130	Parapygmephorus (Sicilipes)	Pygmephoridae				http://purl.obolibrary.org/obo/RO_0002632		parasitizing	thorax and metasoma		in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757522	Agapostemon angelicus	Halictidae		United States	Arizona	Cocconino	San Francisco Mountains; 16 km north of Flagstaff		San Francisco Mountains; 16 km north of Flagstaff				2740	2740	31-Jul-73	1973-07-31			"Eickwort, G. C. (1981). Aspects of the Nesting Biology of Five Nearctic Species of Agapostemon (Hymenoptera: Halictidae).ÊJournal of the Kansas Entomological Society,Ê54(2), 337–351. Retrieved from www.jstor.org/stable/25084166"	journal article	TRUE	Elaine Tan	
	literatureRecord	https://www.gbif.org/species/1357486	Andrena vaga	Andrenidae		female	http://purl.obolibrary.org/obo/FBcv_0000334	http://purl.obolibrary.org/obo/RO_0002445		parasitized by	nest	http://purl.obolibrary.org/obo/ENVO_00005803	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/1343389	Nomada lathburiana	Apidae		Germany	North Rhine-Westphalia	Cologne	Wahner Heide east of the river Rhine near Cologne		Wahner Heide; east of the river Rhine near Cologne						March to May 1996 to 1999			10.1007/s10144-003-0156-6	"Bischoff, I. Population dynamics of the solitary digger bee Andrena vaga Panzer (Hymenoptera, Andrenidae) studied using mark-recapture and nest counts. Popul Ecol 45, 197–204 (2003)."	journal article	TRUE	Elaine Tan	
	literatureRecord	https://www.gbif.org/species/1357486	Andrena vaga	Andrenidae		female	http://purl.obolibrary.org/obo/FBcv_0000334	http://purl.obolibrary.org/obo/RO_0002445		parasitized by	nest	http://purl.obolibrary.org/obo/ENVO_00005803	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/1357486	Andrena vaga	Andrenidae		Germany	North Rhine-Westphalia	Cologne	Wahner Heide east of the river Rhine near Cologne		Wahner Heide; east of the river Rhine near Cologne						March to May 1996 to 1999			10.1007/s10144-003-0156-6	"Bischoff, I. Population dynamics of the solitary digger bee Andrena vaga Panzer (Hymenoptera, Andrenidae) studied using mark-recapture and nest counts. Popul Ecol 45, 197–204 (2003)."	journal article	TRUE	Elaine Tan	
	literatureRecord	https://www.gbif.org/species/1348691	Colletes cunicularius	Colletidae				http://purl.obolibrary.org/obo/RO_0008506		nesting within nest aggregation of	nest	http://purl.obolibrary.org/obo/ENVO_00005803	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/1357486	Andrena vaga	Andrenidae		Germany	North Rhine-Westphalia	Cologne	Wahner Heide east of the river Rhine near Cologne		Wahner Heide; east of the river Rhine near Cologne						March to May 1996 to 1999			10.1007/s10144-003-0156-6	"Bischoff, I. Population dynamics of the solitary digger bee Andrena vaga Panzer (Hymenoptera, Andrenidae) studied using mark-recapture and nest counts. Popul Ecol 45, 197–204 (2003)."	journal article	TRUE	Elaine Tan	
	literatureRecord	https://www.gbif.org/species/1357790	Andrena vicina	Andrenidae		male	http://purl.obolibrary.org/obo/FBcv_0000333	http://purl.obolibrary.org/obo/RO_0002618		flying around	branches	http://purl.obolibrary.org/obo/PO_0025607	lawn	http://purl.obolibrary.org/obo/ENVO_00005756	https://www.gbif.org/species/3021496	Prunus laurocerasus	Rosaceae	cherry laurel	United States	Washington	Snohomish	Edmonds		Edmonds	maintained suburban lawn					28-Mar-92	1992-03-28	1035-1506		"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
	literatureRecord	https://www.gbif.org/species/1357790	Andrena vicina	Andrenidae		female	http://purl.obolibrary.org/obo/FBcv_0000334	http://purl.obolibrary.org/obo/RO_0002618		flying around	branches	http://purl.obolibrary.org/obo/PO_0025607	lawn	http://purl.obolibrary.org/obo/ENVO_00005756	https://www.gbif.org/species/3021496	Prunus laurocerasus	Rosaceae	cherry laurel	United States	Washington	Snohomish	Edmonds		Edmonds	maintained suburban lawn					28-Mar-92	1992-03-28	1035		"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
	literatureRecord	https://www.gbif.org/species/1357790	Andrena vicina	Andrenidae		female	http://purl.obolibrary.org/obo/FBcv_0000334	http://purl.obolibrary.org/obo/RO_0002618		flying around	branches	http://purl.obolibrary.org/obo/PO_0025607	lawn	http://purl.obolibrary.org/obo/ENVO_00005756	https://www.gbif.org/species/7928200	Prunus domestica	Rosaceae	Italian prune	United States	Washington	Snohomish	Edmonds		Edmonds	maintained suburban lawn					28-Mar-92	1992-03-28	1035		"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
	literatureRecord	https://www.gbif.org/species/1357790	Andrena vicina	Andrenidae		female	http://purl.obolibrary.org/obo/FBcv_0000334	http://purl.obolibrary.org/obo/RO_0002618		flying around	branches	http://purl.obolibrary.org/obo/PO_0025607	lawn	http://purl.obolibrary.org/obo/ENVO_00005756	https://www.gbif.org/species/5394163	Taraxacum officinale	Asteraceae	dandelion	United States	Washington	Snohomish	Edmonds		Edmonds	maintained suburban lawn					28-Mar-92	1992-03-28	1035		"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
	literatureRecord	https://www.gbif.org/species/1357790	Andrena vicina	Andrenidae		male	http://purl.obolibrary.org/obo/FBcv_0000333	http://purl.obolibrary.org/obo/RO_0002618		flying in the lee of			blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3925	Pinaceae	Pinaceae	pine tree	United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					2-May-68	1968-05-02			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
	literatureRecord	https://www.gbif.org/species/1357790	Andrena vicina	Andrenidae		female	http://purl.obolibrary.org/obo/FBcv_0000333	http://purl.obolibrary.org/obo/RO_0002618		flying in the lee of			blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3925	Pinaceae	Pinaceae	pine tree	United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					2-May-68	1968-05-02			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
	literatureRecord	https://www.gbif.org/species/1357790	Andrena vicina	Andrenidae		female	http://purl.obolibrary.org/obo/FBcv_0000333	http://purl.obolibrary.org/obo/RO_0002622		collecting pollen	flower	http://purl.obolibrary.org/obo/PO_0009046	blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3001244	Malus domestica	Rosaceae	apple	United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					19-Apr-92	1992-04-19			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
	literatureRecord	https://www.gbif.org/species/1357790	Andrena vicina	Andrenidae		female	http://purl.obolibrary.org/obo/FBcv_0000333	http://purl.obolibrary.org/obo/RO_0002622		collecting pollen	flower	http://purl.obolibrary.org/obo/PO_0009046	blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3022789	Prunus mahaleb	Rosaceae	sweet cherry	United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					19-Apr-92	1992-04-19			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
	literatureRecord	https://www.gbif.org/species/1357790	Andrena vicina	Andrenidae		female	http://purl.obolibrary.org/obo/FBcv_0000334	http://purl.obolibrary.org/obo/RO_0002623		collecting pollen	flower	http://purl.obolibrary.org/obo/PO_0009046	blueberry field	http://purl.obolibrary.org/obo/ENVO_01000312	https://www.gbif.org/species/3021496	Prunus laurocerasus	Rosaceae	cherry laurel	United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					19-Apr-92	1992-04-19			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
